product_id,product_name,category,price,review_score,review_count,sales_month_1,sales_month_2,sales_month_3,sales_month_4,sales_month_5,sales_month_6,sales_month_7,sales_month_8,sales_month_9,sales_month_10,sales_month_11,sales_month_12,total_sales,average_monthly_sales,total_revenue,review_score_category,average_monthly_growth_rate
751,Product_751,Home & Kitchen,62.86,3.1,825,180,364,725,366,272,656,913,837,19,285,465,650,5732,477.6666666666667,360313.52,Medium,1.5485815379747634
752,Product_752,Health,470.22,1.9,118,247,858,503,849,928,518,392,378,32,955,873,951,7484,623.6666666666666,3519126.48,Low,2.731997829416098
753,Product_753,Clothing,315.72,1.0,612,627,674,453,65,587,268,805,488,839,913,650,838,7207,600.5833333333334,2275394.04,Low,0.7996779368432769
754,Product_754,Books,170.78,2.0,380,278,350,290,969,176,375,598,701,792,607,220,169,5525,460.4166666666667,943559.5,Medium,0.2304556463770065
755,Product_755,Health,73.94,4.9,929,876,654,533,812,695,833,148,686,557,311,272,38,6415,534.5833333333334,474325.1,High,0.12153604495744724
756,Product_756,Health,398.04,4.2,920,580,399,192,369,830,3,760,289,72,308,153,68,4023,335.25,1601314.9200000002,High,23.047786627396206
757,Product_757,Health,311.94,4.8,679,862,252,979,174,642,137,832,995,865,774,248,235,6995,582.9166666666666,2182020.3,High,0.6871901708241892
758,Product_758,Electronics,269.06,3.0,290,253,780,149,830,874,230,404,356,824,96,278,559,5633,469.4166666666667,1515614.98,Medium,0.8305559535732937
759,Product_759,Electronics,447.48,1.4,440,180,880,879,587,48,599,282,656,342,964,439,380,6236,519.6666666666666,2790485.2800000003,Low,1.415870341879314
760,Product_760,Toys,395.36,3.2,668,829,802,758,494,566,528,361,743,132,112,947,56,6328,527.3333333333334,2501838.08,Medium,0.5386738293414927
761,Product_761,Health,80.08,2.8,933,680,458,778,972,665,51,378,871,54,987,815,276,6985,582.0833333333334,559358.7999999999,Medium,2.0547802409152562
762,Product_762,Sports,159.3,4.4,7,824,698,972,113,354,645,197,949,60,636,275,849,6572,547.6666666666666,1046919.6000000001,High,1.41965838891643
763,Product_763,Toys,128.0,1.4,196,508,916,762,110,711,722,555,203,856,455,513,98,6409,534.0833333333334,820352.0,Low,0.5872501944611865
764,Product_764,Clothing,373.25,3.0,421,760,498,514,760,307,324,355,212,519,462,87,915,5713,476.0833333333333,2132377.25,Medium,0.8510922410460754
765,Product_765,Home & Kitchen,21.6,1.6,568,699,949,392,438,867,991,539,551,271,947,798,526,7968,664.0,172108.80000000002,Low,0.18770967921594914
766,Product_766,Electronics,287.1,2.3,833,565,970,315,714,884,969,428,786,245,131,922,324,7253,604.4166666666666,2082336.3000000003,Medium,0.5596899883850978
767,Product_767,Health,382.42,3.9,193,325,925,75,146,629,904,16,322,175,929,641,460,5547,462.25,2121283.74,Medium,2.4565172204677026
768,Product_768,Clothing,439.0,2.9,559,356,507,598,34,774,730,638,593,627,964,504,178,6503,541.9166666666666,2854817.0,Medium,1.8766009563802661
769,Product_769,Toys,174.33,2.5,148,824,303,269,998,45,716,378,180,316,928,589,843,6389,532.4166666666666,1113794.37,Medium,1.6076428372480789
770,Product_770,Toys,411.52,2.6,787,649,500,224,308,301,722,679,498,782,120,771,573,6127,510.5833333333333,2521383.04,Medium,0.5031962772639283
771,Product_771,Electronics,59.76,2.8,669,679,802,529,537,867,276,505,319,704,196,240,118,5772,481.0,344934.72,Medium,0.04105384340769849
772,Product_772,Toys,423.99,4.1,202,390,597,112,749,911,535,755,82,661,805,652,468,6717,559.75,2847940.83,High,1.0487099926205181
773,Product_773,Sports,68.11,4.6,444,614,165,250,13,407,485,898,302,130,481,739,548,5032,419.3333333333333,342729.52,High,2.9028597891790877
774,Product_774,Toys,201.66,4.8,914,933,414,232,373,188,515,75,261,101,633,674,645,5044,420.3333333333333,1017173.04,High,0.6506303049140493
775,Product_775,Books,399.66,4.1,988,84,461,840,556,821,151,230,783,309,793,235,454,5717,476.4166666666667,2284856.22,High,0.7954027410071739
776,Product_776,Home & Kitchen,79.21,2.3,419,316,919,790,427,829,954,715,199,781,896,127,25,6978,581.5,552727.38,Medium,0.2580781406168628
777,Product_777,Toys,118.48,3.8,427,211,113,713,727,128,482,961,239,291,771,502,489,5627,468.9166666666667,666686.9600000001,Medium,0.7764859016709154
778,Product_778,Books,362.52,2.8,479,514,432,82,232,560,258,247,913,721,38,199,7,4203,350.25,1523671.5599999998,Medium,0.5911095338534366
779,Product_779,Clothing,361.42,2.0,475,383,991,124,704,536,323,301,691,494,565,961,968,7041,586.75,2544758.22,Medium,0.595305245661749
780,Product_780,Toys,322.37,4.4,126,690,355,174,562,265,868,725,943,360,511,901,986,7340,611.6666666666666,2366195.8,High,0.34329250132335204
781,Product_781,Sports,348.5,1.2,395,341,927,68,938,117,167,214,682,337,473,542,515,5321,443.4166666666667,1854368.5,Low,1.4181947412372629
782,Product_782,Clothing,273.65,4.6,817,814,694,46,886,463,687,157,294,578,160,501,532,5812,484.3333333333333,1590453.7999999998,High,1.7930160957986423
783,Product_783,Health,129.64,2.8,881,963,206,883,725,143,309,68,511,9,288,649,926,5680,473.3333333333333,736355.2,Medium,3.646557594622189
784,Product_784,Toys,176.12,3.5,806,987,767,255,662,441,802,392,688,48,199,491,148,5880,490.0,1035585.6,Medium,0.40169503365424525
785,Product_785,Electronics,94.89,3.6,576,843,234,726,439,199,478,84,880,486,787,20,487,5663,471.9166666666667,537362.07,Medium,3.003553666026363
786,Product_786,Books,454.68,4.6,325,37,441,29,501,156,55,266,395,622,527,233,24,3286,273.8333333333333,1494078.48,High,2.564807997263117
787,Product_787,Books,293.78,3.5,392,510,354,280,274,486,619,68,748,320,916,713,998,6286,523.8333333333334,1846701.0799999998,Medium,1.0081182338348813
788,Product_788,Electronics,203.42,3.5,930,419,514,923,849,859,472,610,137,730,684,790,654,7641,636.75,1554332.22,Medium,0.3880697151220197
789,Product_789,Home & Kitchen,233.69,1.3,688,750,207,993,75,133,295,346,838,568,502,642,756,6105,508.75,1426677.45,Low,0.5229924489637947
790,Product_790,Health,473.91,3.1,628,168,708,236,438,911,460,961,877,794,247,415,930,7145,595.4166666666666,3386086.95,Medium,0.5570626491408621
791,Product_791,Sports,80.91,1.6,440,964,852,247,731,147,323,727,822,970,382,147,944,7256,604.6666666666666,587082.96,Low,0.6630461414801101
792,Product_792,Books,295.18,3.9,204,908,124,367,859,335,813,926,128,624,217,969,554,6824,568.6666666666666,2014308.32,Medium,0.7991666124847222
793,Product_793,Clothing,255.41,3.0,486,342,137,494,955,70,845,672,48,132,86,28,424,4233,352.75,1081150.53,Medium,2.438272556912166
794,Product_794,Sports,307.67,3.7,833,825,338,24,698,232,140,422,675,582,81,360,292,4669,389.0833333333333,1436511.23,Medium,2.7609661396085454
795,Product_795,Books,13.96,1.2,31,305,536,585,288,333,666,605,788,82,61,307,184,4740,395.0,66170.40000000001,Low,0.38075810648772684
796,Product_796,Health,436.7,1.3,388,541,67,717,914,810,261,173,292,56,798,882,553,6064,505.3333333333333,2648148.8,Low,1.8939322262288465
797,Product_797,Home & Kitchen,466.4,3.9,625,701,572,489,539,665,784,676,627,375,499,941,430,7298,608.1666666666666,3403787.1999999997,Medium,0.02246182513085815
798,Product_798,Health,284.74,1.3,877,868,540,493,890,89,419,114,535,348,41,161,603,5101,425.0833333333333,1452458.74,Low,0.9594304431064038
799,Product_799,Clothing,349.84,1.3,434,536,382,313,691,333,743,219,310,270,11,868,316,4992,416.0,1746401.2799999998,Low,7.031636213420012
800,Product_800,Health,461.64,1.0,837,111,18,605,252,198,240,955,536,482,832,851,397,5477,456.4166666666667,2528402.28,Low,3.076618385890001
801,Product_801,Sports,355.08,4.8,926,410,682,374,125,160,354,30,902,110,745,60,323,4275,356.25,1517967.0,High,3.4134988634140018
802,Product_802,Clothing,80.51,4.0,376,946,449,638,176,537,848,522,638,868,840,124,564,7150,595.8333333333334,575646.5,High,0.4239768329275286
803,Product_803,Electronics,290.26,2.4,344,205,73,936,36,120,1000,342,233,886,642,455,595,5523,460.25,1603105.98,Medium,1.9500022951447287
804,Product_804,Toys,305.32,2.2,443,184,572,24,409,300,769,376,208,75,114,70,545,3646,303.8333333333333,1113196.72,Medium,2.164692226957064
805,Product_805,Electronics,214.94,2.4,579,381,938,333,610,723,760,129,604,157,217,837,75,5764,480.3333333333333,1238914.16,Medium,0.5750874241123093
806,Product_806,Sports,369.54,4.1,75,495,664,354,609,574,588,999,93,531,648,906,864,7325,610.4166666666666,2706880.5,High,0.5123349321554287
807,Product_807,Toys,467.51,3.6,557,378,275,115,126,962,179,616,326,932,105,875,919,5808,484.0,2715298.08,Medium,1.3989159817536023
808,Product_808,Electronics,463.16,1.7,772,46,47,47,482,435,65,538,224,642,690,465,915,4596,383.0,2128683.3600000003,Low,1.6004314463821396
809,Product_809,Toys,228.17,1.7,666,885,210,737,167,67,819,738,966,328,527,242,708,6394,532.8333333333334,1458918.98,Low,1.1945091945425401
810,Product_810,Books,61.05,1.4,155,739,854,777,591,764,347,1,889,121,471,489,485,6528,544.0,398534.39999999997,Low,80.78496096516315
811,Product_811,Health,492.5,3.6,430,550,919,98,293,921,170,870,791,40,753,760,797,6962,580.1666666666666,3428785.0,Medium,2.1868782786745107
812,Product_812,Clothing,420.25,4.1,363,527,650,458,844,458,473,100,10,166,845,220,87,4838,403.1666666666667,2033169.5,High,1.54670903275725
813,Product_813,Toys,66.71,2.1,448,503,621,522,637,513,533,532,328,921,892,472,746,7220,601.6666666666666,481646.19999999995,Medium,0.1491421360357002
814,Product_814,Books,460.82,1.1,987,21,993,596,342,397,366,57,11,641,386,958,231,4999,416.5833333333333,2303639.18,Low,9.226281674985295
815,Product_815,Health,435.6,1.3,234,212,694,404,309,619,106,388,34,22,225,532,6,3551,295.9166666666667,1546815.6,Low,1.163009959877456
816,Product_816,Health,261.82,4.9,563,309,539,213,661,285,438,691,446,278,480,493,803,5636,469.6666666666667,1475617.52,High,0.31269971302954536
817,Product_817,Home & Kitchen,297.68,2.2,818,660,708,684,527,560,834,940,451,762,753,898,549,8326,693.8333333333334,2478483.68,Medium,0.04088872866935536
818,Product_818,Electronics,202.51,4.1,262,967,190,902,539,139,226,340,739,468,407,81,975,5973,497.75,1209592.23,High,1.258377490365949
819,Product_819,Home & Kitchen,32.11,3.5,827,752,314,502,418,729,443,860,219,399,456,855,51,5998,499.8333333333333,192595.78,Medium,0.11782127410792133
820,Product_820,Sports,170.92,2.5,125,271,900,720,443,555,441,19,440,8,652,878,654,5981,498.4166666666667,1022272.5199999999,Medium,9.32676256277429
821,Product_821,Books,402.41,1.8,911,570,562,447,684,928,395,254,652,12,897,997,941,7339,611.5833333333334,2953286.99,Low,6.73887253174046
822,Product_822,Home & Kitchen,7.29,1.5,245,798,660,893,557,780,727,316,534,923,710,521,918,8337,694.75,60776.73,Low,0.11402537322107262
823,Product_823,Home & Kitchen,170.08,3.5,542,937,779,575,839,589,580,37,594,922,623,922,395,7792,649.3333333333334,1325263.36,Medium,1.269952003318931
824,Product_824,Health,202.09,4.1,938,201,561,257,235,727,83,659,228,818,638,11,220,4638,386.5,937293.42,High,2.6401805985504456
825,Product_825,Books,271.01,3.6,485,31,899,843,438,893,614,536,934,831,20,262,427,6728,560.6666666666666,1823355.28,Medium,3.6766114349342316
826,Product_826,Health,460.33,3.1,122,442,757,120,213,609,550,385,343,51,658,656,751,5535,461.25,2547926.55,Medium,1.199254585308808
827,Product_827,Clothing,176.44,1.2,125,161,112,809,84,747,12,632,79,208,600,448,142,4034,336.1666666666667,711758.96,Low,5.9367676497094894
828,Product_828,Toys,176.74,4.9,549,766,169,977,793,281,808,927,352,549,814,191,860,7487,623.9166666666666,1323252.3800000001,High,0.7590698809764743
829,Product_829,Sports,370.06,4.2,170,253,467,53,743,660,824,25,395,611,917,761,362,6071,505.9166666666667,2246634.2600000002,High,2.4816861052325994
830,Product_830,Sports,228.85,2.2,124,520,677,330,84,923,692,453,289,704,202,113,381,5368,447.3333333333333,1228466.8,Medium,0.9753032934982122
831,Product_831,Electronics,116.18,4.9,869,976,920,783,920,815,492,680,454,401,416,25,560,7442,620.1666666666666,864611.56,High,1.80806835956058
832,Product_832,Health,228.96,3.4,35,650,13,240,488,995,267,322,842,190,415,782,276,5480,456.6666666666667,1254700.8,Medium,1.8445626845582042
833,Product_833,Toys,74.72,3.3,87,479,714,754,64,935,524,736,670,50,447,498,270,6141,511.75,458855.52,Medium,1.7988279109781997
834,Product_834,Electronics,92.31,4.0,646,9,287,529,645,577,119,512,988,392,511,507,13,5089,424.0833333333333,469765.59,High,3.091140295128089
835,Product_835,Sports,251.69,4.2,708,725,906,482,662,745,969,818,127,652,84,544,297,7011,584.25,1764598.59,High,0.715038338430279
836,Product_836,Toys,212.37,3.6,786,504,188,186,626,456,352,772,701,679,166,61,463,5154,429.5,1094554.98,Medium,0.6818430415772858
837,Product_837,Home & Kitchen,457.85,1.5,201,784,913,857,63,86,56,12,908,822,383,228,526,5638,469.8333333333333,2581358.3000000003,Low,6.667950203565325
838,Product_838,Clothing,184.38,2.4,369,835,154,655,342,78,39,914,542,620,467,814,233,5693,474.4166666666667,1049675.34,Medium,2.0584726759759375
839,Product_839,Home & Kitchen,292.39,4.7,797,559,566,261,938,204,885,907,897,718,71,606,574,7186,598.8333333333334,2101114.54,High,1.001710295311309
840,Product_840,Clothing,317.97,1.9,77,435,693,952,874,790,335,559,358,938,809,34,707,7484,623.6666666666666,2379687.48,Low,1.894605892457931
841,Product_841,Health,11.48,2.5,59,110,721,363,918,336,639,920,526,299,996,704,26,6558,546.5,75285.84,Medium,0.682684534284284
842,Product_842,Books,333.45,2.7,431,152,887,490,351,253,172,824,312,621,520,455,470,5507,458.9166666666667,1836309.15,Medium,0.6736332329927058
843,Product_843,Electronics,93.13,2.8,638,634,470,430,157,303,546,370,74,195,792,587,92,4650,387.5,433054.5,Medium,0.2932246675132123
844,Product_844,Electronics,480.73,3.5,500,916,74,238,588,379,258,290,545,416,472,890,616,5682,473.5,2731507.8600000003,Medium,0.32471587530984425
845,Product_845,Books,78.59,4.8,913,868,276,303,490,129,887,331,870,663,992,501,308,6618,551.5,520108.62,High,0.5047154757587622
846,Product_846,Toys,210.24,2.0,109,101,939,297,657,595,516,605,195,419,257,760,51,5392,449.3333333333333,1133614.08,Medium,0.898134988631389
847,Product_847,Books,47.25,1.5,736,752,644,75,854,275,729,260,842,754,274,594,318,6371,530.9166666666666,301029.75,Low,1.0808787101110204
848,Product_848,Health,498.45,1.8,278,832,342,699,462,698,522,993,28,639,749,24,968,6956,579.6666666666666,3467218.1999999997,Low,5.514907263338876
849,Product_849,Sports,253.59,4.5,68,190,424,332,224,557,893,789,705,616,19,568,180,5497,458.0833333333333,1393984.23,High,2.697495579846942
850,Product_850,Books,299.72,3.6,69,728,570,899,916,898,838,870,15,521,489,31,568,7343,611.9166666666666,2200843.9600000004,Medium,4.491447269853088
851,Product_851,Clothing,38.2,2.1,165,562,510,998,312,182,116,204,422,355,744,830,119,5354,446.1666666666667,204522.80000000002,Medium,0.12917065306726896
852,Product_852,Sports,376.23,4.3,489,803,856,757,614,267,183,696,588,147,489,11,819,6230,519.1666666666666,2343912.9,High,6.8712153296374225
853,Product_853,Books,108.9,4.4,305,80,1000,641,918,807,905,686,804,1000,732,318,874,8765,730.4166666666666,954508.5,High,1.1511197621715654
854,Product_854,Electronics,449.54,4.4,909,488,181,473,858,321,873,949,592,364,325,844,42,6310,525.8333333333334,2836597.4,High,0.25064960239193257
855,Product_855,Home & Kitchen,106.54,4.7,674,894,457,826,812,511,115,386,404,363,528,603,646,6545,545.4166666666666,697304.3,High,0.1932368512164774
856,Product_856,Clothing,99.39,2.0,365,87,917,922,939,611,161,891,939,970,891,0,884,8212,684.3333333333334,816190.68,Medium,inf
857,Product_857,Health,23.09,4.0,854,193,850,282,465,77,578,820,635,651,88,434,937,6010,500.8333333333333,138770.9,High,1.2273803710727977
858,Product_858,Clothing,238.67,2.8,821,103,832,590,87,783,711,467,530,701,485,837,259,6385,532.0833333333334,1523907.95,Medium,1.2439777341799618
859,Product_859,Toys,284.6,4.4,379,782,63,71,882,338,542,414,966,401,707,135,196,5497,458.0833333333333,1564446.2000000002,High,1.048638989029441
860,Product_860,Home & Kitchen,37.53,3.9,343,95,838,262,302,673,586,68,613,605,349,195,644,5230,435.8333333333333,196281.9,Medium,1.5401306895560025
861,Product_861,Clothing,388.89,4.1,947,422,259,702,679,555,236,471,903,491,83,132,970,5903,491.9166666666667,2295617.67,High,0.7362364803047796
862,Product_862,Books,229.38,3.6,899,890,192,878,434,508,838,103,76,228,386,984,254,5771,480.9166666666667,1323751.98,Medium,0.49674332382995784
863,Product_863,Clothing,264.57,1.7,554,197,654,886,681,237,65,757,228,574,86,85,1000,5450,454.1666666666667,1441906.5,Low,2.0393845121405825
864,Product_864,Clothing,223.18,3.2,354,0,615,941,134,133,69,160,961,851,306,475,731,5376,448.0,1199815.68,Medium,inf
865,Product_865,Clothing,203.38,4.9,416,406,971,574,49,972,808,199,296,536,849,806,335,6801,566.75,1383187.38,High,1.7481473015968254
866,Product_866,Toys,282.02,4.7,109,377,405,999,431,191,446,215,509,267,153,790,552,5335,444.5833333333333,1504576.7,High,0.5054392560907156
867,Product_867,Clothing,81.84,1.2,563,166,725,891,339,355,415,945,714,404,439,323,501,6217,518.0833333333334,508799.28,Low,0.3786444703932789
868,Product_868,Clothing,95.05,1.7,762,508,753,11,346,277,531,211,983,792,739,179,989,6319,526.5833333333334,600620.95,Low,3.3846591335138996
869,Product_869,Toys,431.58,1.5,497,637,942,140,645,17,440,507,965,10,959,515,899,6676,556.3333333333334,2881228.08,Low,11.126537865992226
870,Product_870,Sports,473.33,3.9,341,312,720,765,346,523,737,15,572,319,263,637,254,5463,455.25,2585801.79,Medium,3.4636223255909737
871,Product_871,Home & Kitchen,189.79,4.3,942,592,92,554,648,179,945,497,537,712,976,174,513,6419,534.9166666666666,1218262.01,High,0.8483652943138213
872,Product_872,Health,139.02,1.9,383,417,429,16,244,122,463,883,582,125,734,762,706,5483,456.9166666666667,762246.66,Low,1.8389847289220311
873,Product_873,Sports,323.78,3.0,533,762,653,62,108,245,920,331,614,305,420,20,241,4681,390.0833333333333,1515614.18,Medium,1.2639669297200469
874,Product_874,Electronics,207.32,4.4,300,680,433,252,824,733,395,716,978,701,492,996,148,7348,612.3333333333334,1523387.3599999999,High,0.15338405291810206
875,Product_875,Toys,17.57,3.9,139,476,403,464,798,372,710,876,325,510,632,951,709,7226,602.1666666666666,126960.82,Medium,0.15964820582248007
876,Product_876,Toys,82.3,3.2,359,72,433,375,532,50,550,550,362,88,992,104,298,4406,367.1666666666667,362613.8,Medium,2.2306197877180653
877,Product_877,Clothing,359.41,3.4,836,140,111,803,89,999,656,600,668,354,410,577,756,6163,513.5833333333334,2215043.83,Medium,1.4048130520249411
878,Product_878,Clothing,331.17,3.0,499,581,928,980,295,70,556,941,874,627,172,442,849,7315,609.5833333333334,2422508.5500000003,Medium,0.7489078986045666
879,Product_879,Health,18.41,2.2,385,261,374,519,111,479,394,255,358,351,3,774,619,4498,374.8333333333333,82808.18000000001,Medium,23.546568279574448
880,Product_880,Electronics,114.88,3.3,604,339,58,836,812,559,325,991,705,688,853,48,452,6666,555.5,765790.08,Medium,1.9341163232757077
881,Product_881,Clothing,119.38,3.8,959,307,42,89,588,18,892,765,786,13,639,527,392,5058,421.5,603824.0399999999,Medium,9.097525804965004
882,Product_882,Books,337.59,4.5,280,244,206,719,176,773,918,727,323,256,985,144,211,5682,473.5,1918186.38,High,0.604262861471407
883,Product_883,Clothing,14.76,3.5,637,514,779,803,342,83,90,879,697,208,991,339,667,6392,532.6666666666666,94345.92,Medium,1.0210356014445539
884,Product_884,Clothing,56.53,4.0,483,336,295,795,659,154,749,814,325,280,471,761,537,6176,514.6666666666666,349129.28,High,0.44093039437641296
885,Product_885,Books,400.96,1.6,909,574,117,629,100,564,69,171,624,442,109,854,593,4846,403.8333333333333,1943052.16,Low,1.4647990170287954
886,Product_886,Electronics,93.38,2.8,111,560,531,860,757,618,165,648,824,839,866,353,594,7615,634.5833333333334,711088.7,Medium,0.2610006165992422
887,Product_887,Books,328.11,1.0,866,75,221,174,628,356,641,999,164,836,36,74,130,4334,361.1666666666667,1422028.74,Low,0.8532941052262636
888,Product_888,Toys,122.9,2.0,139,879,165,75,603,815,213,497,572,388,991,801,328,6327,527.25,777588.3,Medium,0.6572391527343963
889,Product_889,Books,54.22,3.9,996,174,642,612,400,646,851,470,603,616,582,928,611,7135,594.5833333333334,386859.7,Medium,0.29849086690830884
890,Product_890,Home & Kitchen,125.37,5.0,435,108,155,925,27,442,600,383,797,482,800,793,255,5767,480.5833333333333,723008.79,High,1.8596871476184698
891,Product_891,Toys,362.52,1.4,509,182,183,662,936,68,334,689,454,146,30,577,478,4739,394.9166666666667,1717982.28,Low,2.1210831091263893
892,Product_892,Clothing,428.57,2.6,273,191,89,399,961,522,763,588,968,278,950,636,560,6905,575.4166666666666,2959275.85,Medium,0.5485308879776803
893,Product_893,Health,415.96,4.2,99,64,93,781,536,142,368,699,152,520,380,318,912,4965,413.75,2065241.4,High,1.1242952063464686
894,Product_894,Toys,201.61,1.8,764,848,12,969,57,191,860,506,736,629,267,86,62,5223,435.25,1053009.03,Low,7.458319772481383
895,Product_895,Electronics,335.7,3.2,850,962,972,70,497,386,583,991,126,605,10,552,310,6064,505.3333333333333,2035684.8,Medium,5.6251015752333355
896,Product_896,Electronics,106.47,3.9,104,473,833,179,296,377,676,526,192,433,343,981,406,5715,476.25,608476.05,Medium,0.28734291593822936
897,Product_897,Books,150.11,3.5,214,782,804,123,133,580,48,803,626,143,839,697,801,6379,531.5833333333334,957551.6900000001,Medium,1.935486561861257
898,Product_898,Toys,448.69,1.8,761,99,944,380,330,534,51,830,773,288,543,865,104,5741,478.4166666666667,2575929.29,Low,2.063369419074848
899,Product_899,Clothing,11.44,2.4,664,543,741,292,248,692,288,324,529,385,568,891,616,6117,509.75,69978.48,Medium,0.18503405304454323
900,Product_900,Electronics,47.33,4.1,762,863,833,796,549,292,789,213,9,13,165,846,836,6204,517.0,293635.32,High,1.4008062939210246
901,Product_901,Sports,107.9,3.2,787,127,803,194,901,8,625,207,91,256,699,777,14,4702,391.8333333333333,507345.80000000005,Medium,7.798792061718853
902,Product_902,Clothing,18.13,1.0,165,451,437,910,940,270,238,168,138,345,341,782,686,5706,475.5,103449.78,Low,0.22174818147247652
903,Product_903,Sports,94.81,4.0,999,913,537,227,74,386,132,329,480,697,481,41,258,4555,379.5833333333333,431859.55,High,0.7605965976931941
904,Product_904,Home & Kitchen,293.61,1.1,853,368,586,430,653,92,998,279,448,344,18,92,722,5030,419.1666666666667,1476858.3,Low,1.772537495838435
905,Product_905,Sports,213.61,4.0,520,850,967,941,833,965,785,977,332,399,627,696,411,8783,731.9166666666666,1876136.6300000001,High,0.002375071388476742
906,Product_906,Electronics,446.87,1.8,284,42,875,435,167,528,165,304,868,206,979,726,258,5553,462.75,2481469.11,Low,2.2702679628562894
907,Product_907,Books,409.63,4.8,517,883,935,786,770,153,373,145,339,857,183,506,613,6543,545.25,2680209.09,High,0.36004594197614515
908,Product_908,Home & Kitchen,174.2,2.5,657,418,810,460,502,404,372,774,960,942,781,528,259,7210,600.8333333333334,1255982.0,Medium,0.056405137259870904
909,Product_909,Toys,133.41,2.3,613,487,149,617,884,839,804,515,51,171,544,955,855,6871,572.5833333333334,916660.11,Medium,0.6101471778615754
910,Product_910,Clothing,192.95,1.6,164,77,659,20,354,148,477,89,706,463,9,264,670,3936,328.0,759451.2,Low,5.4177697865072405
911,Product_911,Electronics,297.2,2.2,886,825,7,63,224,888,754,452,465,269,591,625,44,5207,433.9166666666667,1547520.4,Medium,1.0826460029257445
912,Product_912,Home & Kitchen,137.69,4.5,659,800,28,164,663,266,478,59,1000,220,191,291,954,5114,426.1666666666667,704146.66,High,2.1905182681328803
913,Product_913,Home & Kitchen,313.95,5.0,64,269,295,26,530,421,831,310,717,151,319,968,812,5649,470.75,1773503.55,High,2.020006599668788
914,Product_914,Electronics,207.66,2.5,91,673,985,310,145,839,649,527,798,622,701,463,762,7474,622.8333333333334,1552050.84,Medium,0.39498063885928675
915,Product_915,Toys,278.26,2.8,117,700,925,284,959,617,590,226,474,182,579,803,330,6669,555.75,1855715.94,Medium,0.31348620748862177
916,Product_916,Toys,220.88,3.9,866,758,720,659,240,471,681,473,400,398,474,559,164,5997,499.75,1324617.3599999999,Medium,-0.014855693676516431
917,Product_917,Books,150.76,4.5,267,899,639,280,883,892,634,977,438,850,859,818,192,8361,696.75,1260504.3599999999,High,0.10463979534144778
918,Product_918,Health,474.48,3.4,822,727,339,837,892,546,687,540,877,71,636,96,520,6768,564.0,3211280.64,Medium,1.0807092083887027
919,Product_919,Sports,382.98,2.6,685,314,627,830,343,630,299,662,604,417,426,886,400,6438,536.5,2465625.24,Medium,0.21953301928993288
920,Product_920,Toys,74.36,2.7,559,924,438,163,748,525,81,756,931,897,847,94,373,6777,564.75,503937.72,Medium,1.0766277399241728
921,Product_921,Books,434.89,3.8,140,850,143,897,34,502,86,781,996,282,58,325,64,5018,418.1666666666667,2182278.02,Medium,2.460068036171996
922,Product_922,Sports,246.28,1.0,246,901,941,917,701,13,224,78,921,73,435,73,386,5663,471.9166666666667,1394683.64,Low,2.971110317459502
923,Product_923,Home & Kitchen,447.8,3.5,661,888,829,223,0,777,15,432,820,354,96,335,494,5263,438.5833333333333,2356771.4,Medium,inf
924,Product_924,Electronics,400.93,2.4,758,992,746,783,995,651,821,800,656,726,495,67,793,8525,710.4166666666666,3417928.25,Medium,0.8674451757241268
925,Product_925,Toys,215.48,4.2,395,944,518,145,152,805,357,152,597,496,786,757,692,6401,533.4166666666666,1379287.48,High,0.4784179539134794
926,Product_926,Books,16.12,1.4,487,167,975,964,428,363,162,788,508,327,660,917,414,6673,556.0833333333334,107568.76000000001,Low,0.6888381510511429
927,Product_927,Home & Kitchen,138.0,3.4,476,338,44,949,944,118,609,400,152,987,277,76,793,5687,473.9166666666667,784806.0,Medium,3.227142751611383
928,Product_928,Toys,273.11,2.9,517,192,954,867,507,237,667,278,513,534,264,207,790,6010,500.8333333333333,1641391.1,Medium,0.649280072806379
929,Product_929,Clothing,318.57,3.6,977,452,238,29,125,545,513,56,502,579,8,883,29,3959,329.9166666666667,1261218.63,Medium,10.900774555727262
930,Product_930,Health,132.65,1.3,184,282,951,44,490,168,349,976,853,909,456,765,265,6508,542.3333333333334,863286.2000000001,Low,1.2033712614850864
931,Product_931,Home & Kitchen,73.98,3.3,20,335,943,786,481,521,908,185,900,446,794,220,327,6846,570.5,506467.08,Medium,0.47220298322134185
932,Product_932,Toys,418.29,3.2,937,389,154,470,344,633,680,397,771,372,272,261,491,5234,436.1666666666667,2189329.8600000003,Medium,0.2431329713625141
933,Product_933,Home & Kitchen,492.28,3.2,558,999,180,33,911,912,463,604,675,361,939,409,216,6702,558.5,3299260.5599999996,Medium,2.2727311383238393
934,Product_934,Electronics,265.22,3.4,524,524,214,652,737,656,826,787,5,92,812,330,319,5954,496.1666666666667,1579119.8800000001,Medium,2.2993664223324717
935,Product_935,Electronics,89.98,3.7,582,239,87,426,220,962,836,157,499,320,7,343,917,5013,417.75,451069.74000000005,Medium,5.065592770196775
936,Product_936,Health,139.79,4.2,529,831,255,829,914,957,374,786,660,323,207,988,398,7522,626.8333333333334,1051500.38,High,0.3950512668194585
937,Product_937,Electronics,14.1,2.1,883,957,510,885,918,734,91,692,716,383,913,770,890,8459,704.9166666666666,119271.9,Medium,0.6169148756573574
938,Product_938,Sports,457.58,4.3,147,482,72,220,722,882,180,358,117,574,636,819,104,5166,430.5,2363858.28,High,0.6051691783854632
